SeccionNombreCompleto,Zonificacion,Clasificacion,DensidadPoblacion,SeccionNro,SeccionNombre,RacioCensal,Poblacion,Hogares,Desocupados,Edad 0 a 14,Edad mayor 65,InicialCompleto,PrimarioCompleto,EGBCompleto,SecundarioCompleto,PolimodalCompleto,SuperiorCompleto,UniversitarioCompleto,PostgradoCompleto,LeeEscribe,NoLeeEscribe,Hacinamiento,RedAguaNO,CloacaNO,PVNum,PVNom,Direccion,x_wgs,y_wgs,id,fid,Densidad comercial
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,2279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.889.191,-3.289.191,"-68,89191-32,89191",11138,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,2279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.889.396,-3.289.249,"-68,89396-32,89249",11296,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,2279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.888.461,-3.289.259,"-68,88461-32,89259",11317,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,2279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.889.084,-3.289.181,"-68,89084-32,89181",11095,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77496,6,Residencial Norte,500071112,510,174,17,76,90,12,51,14,110,20,59,212,7,478,16,0,0,1,,,,-6.885.668,-3.286.568,"-68,85668-32,86568",1220,210.566
8va Seccion Aeroparque,Residencial urbano,Urbano,121811,8,Aeroparque,500071006,1614,413,102,498,122,56,491,388,294,110,36,40,2,1374,142,34,0,4,,,,-6.886.037,-3.286.562,"-68,86037-32,86562",1231,0
,Comercial,Altamente urbano,,4,Cuarta Oeste,500490915,958,287,37,207,143,29,174,82,276,73,69,182,2,868,45,3,0,7,,,,-6.883.288,-3.286.574,"-68,83288-32,86574",1252,1.480.648
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.657,-3.286.586,"-68,88657-32,86586",1285,205.805
,Comercial,Altamente urbano,47352,4,Cuarta Oeste,500070706,784,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,,,,-6.884.257,-3.286.588,"-68,84257-32,86588",1314,1.050.713
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.384,-3.286.593,"-68,86384-32,86593",1329,645.611
,Residencial urbano,Urbano,47352,4,Cuarta Oeste,500070706,784,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,,,,-6.884.366,-3.286.596,"-68,84366-32,86596",1389,877.118
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-6.889.039,-3.286.603,"-68,89039-32,86603",1413,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,72185,6,Residencial Norte,500071107,770,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,,,,-6.884.448,-3.286.599,"-68,84448-32,86599",1414,944.937
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.542,-3.286.639,"-68,82542-32,86639",1740,783.551
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.337,-3.286.641,"-68,82337-32,86641",1751,1.237.404
,Residencial urbano,Urbano,62725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-6.882.725,-3.286.646,"-68,82725-32,86646",1773,1.031.074
8va Seccion Aeroparque,Residencial urbano,Urbano,37.59,8,Aeroparque,500071003,921,277,26,177,98,39,99,50,188,51,92,330,31,856,33,0,1,1,,,,-688.793,-3.286.654,"-68,8793-32,86654",1776,122.532
,,,,,,500490914,935,293,62,183,128,27,220,63,293,69,74,115,1,852,41,4,0,6,,,,-6.882.891,-3.286.651,"-68,82891-32,86651",1808,1.096.914
5ta Seccion Residencial Sur,Especial Parque Gral. San Marti­n,Especial,53944,5,Residencial Sur,500070909,264,82,2,39,46,11,19,6,66,14,22,108,8,243,13,0,0,0,,,,-6.886.347,-3.289.802,"-68,86347-32,89802",2469,367.949
5ta Seccion Residencial Sur,Residencial urbano,Urbano,53944,5,Residencial Sur,500070909,264,82,2,39,46,11,19,6,66,14,22,108,8,243,13,0,0,0,,,,-6.886.281,-3.289.803,"-68,86281-32,89803",2466,477.092
5ta Seccion Residencial Sur,Residencial urbano,Urbano,57263,5,Residencial Sur,500070509,762,265,14,95,186,20,72,27,130,19,64,372,26,712,29,0,1,0,,,,-6.885.735,-3.288.844,"-68,85735-32,88844",9941,1.950.244
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.306,-3.286.666,"-68,86306-32,86666",1867,360.086
,Residencial urbano,Urbano,62725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-6.882.894,-3.286.662,"-68,82894-32,86662",1876,1.139.052
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70587,6,Residencial Norte,500071106,1019,362,38,153,189,29,163,44,246,38,131,300,22,950,36,1,1,2,,,,-6.884.604,-3.286.745,"-68,84604-32,86745",1908,1.351.316
,Residencial urbano,Urbano,62725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-6.883.037,-3.286.854,"-68,83037-32,86854",1918,731.879
,Residencial urbano,Urbano,62725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-6.883.186,-3.286.838,"-68,83186-32,86838",1921,1.725.543
8va Seccion Aeroparque,Residencial urbano,Urbano,37.59,8,Aeroparque,500071003,921,277,26,177,98,39,99,50,188,51,92,330,31,856,33,0,1,1,,,,-6.887.776,-328.672,"-68,87776-32,8672",1927,359.827
8va Seccion Aeroparque,Residencial urbano,Urbano,143919,8,Aeroparque,500071004,1587,381,43,470,156,84,492,306,295,166,23,33,0,1360,132,30,0,6,,,,-6.887.058,-3.286.849,"-68,87058-32,86849",1950,75.002
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-688.872,-3.286.808,"-68,8872-32,86808",1974,70.276
5ta Seccion Residencial Sur,Residencial urbano,Urbano,47891,5,Residencial Sur,500070901,579,223,7,56,124,8,49,10,105,14,61,290,25,558,7,0,0,1,,,,-6.886.041,-3.289.351,"-68,86041-32,89351",11676,985.984
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70478,6,Residencial Norte,500071108,985,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,,,,-6.884.606,-3.286.859,"-68,84606-32,86859",1983,2.107.152
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.415,-32868,"-68,88415-32,868",2008,6.891
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70587,6,Residencial Norte,500071106,1019,362,38,153,189,29,163,44,246,38,131,300,22,950,36,1,1,2,,,,-6.884.877,-328.687,"-68,84877-32,8687",2073,4.360.666
,Residencial urbano,Urbano,83143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-6.882.428,-3.286.867,"-68,82428-32,86867",2076,1.049.161
,Residencial urbano,Urbano,83143,4,Cuarta Este Area Fundacional,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-6.882.558,-3.286.866,"-68,82558-32,86866",2083,1.262.392
,Residencial urbano,Urbano,76164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-6.882.018,-3.286.786,"-68,82018-32,86786",2112,1.002.294
,Residencial urbano,Urbano,61782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-6.883.194,-328.707,"-68,83194-32,8707",2171,1.637.053
,Residencial urbano,Urbano,59211,4,Cuarta Este Area Fundacional,500070208,585,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,,,,-6.883.339,-328.717,"-68,83339-32,8717",2177,4.105.208
2da Seccion Barrio Civico,Central,Altamente urbano,52676,2,Barrio Civico,500070314,310,149,12,16,83,3,43,4,63,10,35,123,20,291,14,0,0,0,,,,-6.883.968,-3.289.172,"-68,83968-32,89172",11067,27.901.785
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.128,-3.287.078,"-68,86128-32,87078",2185,213.118
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-6.883.152,-328.901,"-68,83152-32,8901",10456,4.364.474
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-688.328,-3.289.002,"-68,8328-32,89002",10415,5.109.092
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-6.883.435,-328.899,"-68,83435-32,8899",10401,8.338.282
3ra Seccion Parque O'Higgins,Central,Altamente urbano,32679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-688.356,-328.898,"-68,8356-32,8898",10374,12.692.249
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.886.083,-3.287.057,"-68,86083-32,87057",2213,203.158
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-6.883.159,-3.289.129,"-68,83159-32,89129",10878,3.355.131
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-6.886.087,-3.287.083,"-68,86087-32,87083",2214,190.241
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-6.883.285,-3.289.121,"-68,83285-32,89121",10837,4.537.798
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,29071,3,Parque O'Higgins,500070305,266,126,12,31,42,9,29,3,66,5,38,98,5,247,9,0,0,0,,,,-6.883.275,-3.288.873,"-68,83275-32,88873",10101,6.283.279
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-6.882.342,-3.287.338,"-68,82342-32,87338",2259,1.532.181
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,46368,3,Parque O'Higgins,500070311,699,176,14,60,103,10,194,21,152,12,54,211,15,656,30,0,0,0,,,,-6.883.163,-3.289.275,"-68,83163-32,89275",11412,2.616.756
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,46368,3,Parque O'Higgins,500070311,699,176,14,60,103,10,194,21,152,12,54,211,15,656,30,0,0,0,,,,-6.883.455,-3.289.273,"-68,83455-32,89273",11393,6.584.969
3ra Seccion Parque O'Higgins,Central,Altamente urbano,41724,3,Parque O'Higgins,500070306,305,114,11,20,91,8,89,1,55,5,23,103,2,240,63,0,2,0,,,,-688.355,-3.288.749,"-68,8355-32,88749",9649,15.807.999
3ra Seccion Parque O'Higgins,Central,Altamente urbano,41724,3,Parque O'Higgins,500070306,305,114,11,20,91,8,89,1,55,5,23,103,2,240,63,0,2,0,,,,-6.883.554,-3.288.862,"-68,83554-32,88862",10018,16.218.979
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,,3,Parque O'Higgins,500280212,886,322,23,149,120,18,197,49,249,48,74,203,8,832,27,1,0,8,,,,-6.883.018,-3.289.018,"-68,83018-32,89018",10511,2.231.434
,Residencial urbano,Urbano,54775,4,Cuarta Oeste,500070711,924,354,20,136,201,34,120,46,224,36,105,302,17,864,31,0,0,3,,,,-6.883.623,-3.287.342,"-68,83623-32,87342",2340,2.260.347
1ra Seccion Parque Central,Comercial,Altamente urbano,39914,1,Parque Central,500070104,519,245,9,65,132,11,73,12,119,9,59,198,12,484,14,0,0,0,,,,-6.884.026,-3.287.375,"-68,84026-32,87375",2375,2.301.245
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.219,-3.287.373,"-68,82219-32,87373",2378,1.014.617
2da Seccion Barrio Civico,Central,Altamente urbano,44938,2,Barrio Civico,500071201,340,152,4,25,71,7,31,4,74,13,23,160,17,322,8,1,0,0,,,,-6.884.915,-3.289.217,"-68,84915-32,89217",11238,7.495.557
,Residencial urbano,Urbano,59211,4,Cuarta Este Area Fundacional,500070208,585,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,,,,-6.883.343,-3.287.269,"-68,83343-32,87269",2400,2.911.823
2da Seccion Barrio Civico,Comercial,Altamente urbano,44938,2,Barrio Civico,500071201,340,152,4,25,71,7,31,4,74,13,23,160,17,322,8,1,0,0,,,,-6.885.054,-3.289.193,"-68,85054-32,89193",11178,6.524.954
2da Seccion Barrio Civico,Comercial,Altamente urbano,44938,2,Barrio Civico,500071201,340,152,4,25,71,7,31,4,74,13,23,160,17,322,8,1,0,0,,,,-6.885.041,-3.289.194,"-68,85041-32,89194",11190,6.639.209
5ta Seccion Residencial Sur,Residencial urbano,Urbano,47141,5,Residencial Sur,500070512,319,123,6,47,68,9,26,13,53,8,29,154,11,295,13,0,0,0,,,,-6.885.228,-328.871,"-68,85228-32,8871",9546,2.155.162
5ta Seccion Residencial Sur,Residencial urbano,Urbano,47141,5,Residencial Sur,500070512,319,123,6,47,68,9,26,13,53,8,29,154,11,295,13,0,0,0,,,,-6.885.105,-3.288.733,"-68,85105-32,88733",9580,2.686.415
5ta Seccion Residencial Sur,Residencial urbano,Urbano,65006,5,Residencial Sur,500070907,647,256,14,70,127,11,70,19,117,12,66,302,30,616,18,0,0,1,,,,-6.886.218,-3.289.804,"-68,86218-32,89804",2474,550.883
2da Seccion Barrio Civico,Central,Altamente urbano,13145,2,Barrio Civico,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,,,,-6.884.824,-3.289.803,"-68,84824-32,89803",2483,93.218
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-6.885.125,-3.288.928,"-68,85125-32,88928",10239,2.996.604
5ta Seccion Residencial Sur,Residencial urbano,Urbano,53042,5,Residencial Sur,500070902,564,190,12,48,113,5,56,16,101,22,71,261,18,538,13,0,0,0,,,,-6.885.937,-3.289.689,"-68,85937-32,89689",2509,1.921.064
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-6.885.286,-3.288.929,"-68,85286-32,88929",10247,1.813.894
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-688.561,-3.288.981,"-68,8561-32,88981",10364,202.235
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-688.541,-3.288.905,"-68,8541-32,88905",10190,1.711.859
5ta Seccion Residencial Sur,Residencial urbano,Urbano,69731,5,Residencial Sur,500070906,672,269,15,103,110,21,68,29,110,33,76,292,17,627,22,1,0,0,,,,-688.582,-3.289.813,"-68,8582-32,89813",2524,1.491.049
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-6.885.069,-3.288.936,"-68,85069-32,88936",10276,4.196.345
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-6.885.131,-3.288.991,"-68,85131-32,88991",10394,3.378.001
,,,,,,500490914,935,293,62,183,128,27,220,63,293,69,74,115,1,852,41,4,0,6,,,,-6.883.023,-3.286.665,"-68,83023-32,86665",2568,1.045.549
5ta Seccion Residencial Sur,Comercial,Altamente urbano,78836,5,Residencial Sur,500070502,672,260,22,78,106,16,77,30,148,26,78,264,12,640,16,1,0,2,,,,-688.516,-3.288.389,"-68,8516-32,88389",8642,4.500.982
2da Seccion Barrio Civico,Comercial,Altamente urbano,116642,2,Barrio Civico,500070412,710,226,20,51,139,7,74,15,126,14,60,343,51,681,11,0,1,0,,,,-6.885.025,-328.909,"-68,85025-32,8909",10717,5.758.735
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.684,-3.286.679,"-68,88684-32,86679",2584,2.4512
2da Seccion Barrio Civico,Central,Altamente urbano,75114,2,Barrio Civico,500070406,115,60,7,8,28,5,11,1,26,3,12,52,3,108,6,0,0,2,,,,-6.884.128,-3.289.254,"-68,84128-32,89254",11319,2.129.361
2da Seccion Barrio Civico,Central,Altamente urbano,158759,2,Barrio Civico,500070410,261,146,4,18,62,4,20,7,41,4,29,145,7,256,2,0,0,0,,,,-688.464,-3.289.159,"-68,8464-32,89159",11012,7.958.755
2da Seccion Barrio Civico,Central,Altamente urbano,89498,2,Barrio Civico,500070409,392,191,10,20,84,2,38,6,80,6,43,194,18,387,1,1,0,0,,,,-6.884.497,-3.289.186,"-68,84497-32,89186",11141,8.806.154
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-6.886.494,-3.286.698,"-68,86494-32,86698",2663,2.123.432
2da Seccion Barrio Civico,Central,Altamente urbano,104148,2,Barrio Civico,500071203,349,159,3,37,40,4,26,2,54,18,30,177,13,322,2,0,0,0,,,,-6.884.545,-3.289.287,"-68,84545-32,89287",11457,1.315.293
,Residencial urbano,Urbano,76164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-6.882.134,-3.286.707,"-68,82134-32,86707",2747,1.468.882
,,,,4,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-6.881.974,-3.286.707,"-68,81974-32,86707",2750,889.999
6ta Seccion Residencial Norte,Residencial urbano,Urbano,72185,6,Residencial Norte,500071107,770,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,,,,-6.884.525,-3.286.712,"-68,84525-32,86712",2754,1.127.906
,Residencial urbano,Urbano,72735,4,Cuarta Oeste,500070705,656,248,32,103,125,13,120,35,189,22,69,170,9,617,19,0,1,3,,,,-6.883.994,-3.286.712,"-68,83994-32,86712",2768,845.226
2da Seccion Barrio Civico,Central,Altamente urbano,90782,2,Barrio Civico,500071204,259,115,8,17,57,1,22,3,53,4,35,124,8,250,1,0,0,0,,,,-6.884.405,-3.289.314,"-68,84405-32,89314",11592,13.260.263
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70587,6,Residencial Norte,500071106,1019,362,38,153,189,29,163,44,246,38,131,300,22,950,36,1,1,2,,,,-6.884.609,-3.286.718,"-68,84609-32,86718",2818,1.168.698
5ta Seccion Residencial Sur,Comercial,Altamente urbano,33844,5,Residencial Sur,500070904,700,282,17,80,121,19,52,19,97,21,56,382,26,658,21,0,0,0,,,,-6.885.108,-3.289.338,"-68,85108-32,89338",11640,6.252.242
8va Seccion Aeroparque,Residencial urbano,Urbano,108865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-688.628,-3.286.728,"-68,8628-32,86728",2883,348.108
,Residencial urbano,Urbano,76164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-6.881.881,-3.286.725,"-68,81881-32,86725",2891,723.277
,Comercial,Altamente urbano,47352,4,Cuarta Oeste,500070706,784,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,,,,-6.884.291,-3.286.731,"-68,84291-32,86731",2913,639.534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.881.731,-3.286.728,"-68,81731-32,86728",2935,296.743
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-6.888.702,-3.286.745,"-68,88702-32,86745",2952,1.7071
8va Seccion Aeroparque,Residencial urbano,Urbano,143919,8,Aeroparque,500071004,1587,381,43,470,156,84,492,306,295,166,23,33,0,1360,132,30,0,6,,,,-6.887.045,-3.286.746,"-68,87045-32,86746",2977,2.415
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70587,6,Residencial Norte,500071106,1019,362,38,153,189,29,163,44,246,38,131,300,22,950,36,1,1,2,,,,-6.885.016,-328.677,"-68,85016-32,8677",3109,178.566
,Residencial urbano,Urbano,71,4,Cuarta Este Area Fundacional,500070206,1053,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,,,,-6.882.917,-32871,"-68,82917-32,871",4755,1.596.608
,Residencial urbano,Urbano,71,4,Cuarta Este Area Fundacional,500070206,1053,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,,,,-6.882.912,-3.286.993,"-68,82912-32,86993",4164,1.130.309
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-6.881.736,-3.286.809,"-68,81736-32,86809",3352,332.843
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-6.881.734,-3.286.799,"-68,81734-32,86799",3337,326.823
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81415,6,Residencial Norte,500071103,764,265,28,129,146,24,125,15,170,27,83,251,26,704,27,0,0,1,,,,-6.885.172,-3.286.779,"-68,85172-32,86779",3175,1.416.031
,Residencial urbano,Urbano,62725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-6.882.644,-3.286.778,"-68,82644-32,86778",3201,1.432.376
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-688.174,-3.286.826,"-68,8174-32,86826",3412,332.786
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-6.881.919,-3.287.088,"-68,81919-32,87088",4739,434.522
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-6.881.767,-3.286.889,"-68,81767-32,86889",3675,324.723
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-688.202,-328.728,"-68,8202-32,8728",5655,1.061.394
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-6.889.519,-3.286.647,"-68,89519-32,86647",3319,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-688.939,-3.286.673,"-68,8939-32,86673",3320,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-6.881.853,-3.287.017,"-68,81853-32,87017",4276,300.787
,Comercial,Altamente urbano,,4,,500281010,1045,340,50,206,137,35,250,52,314,47,108,155,5,941,57,3,0,6,,,,-6.882.738,-3.288.033,"-68,82738-32,88033",7850,274.416
,Residencial urbano,Urbano,61782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-6.883.204,-3.287.281,"-68,83204-32,87281",5641,1.948.521
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.979,-328.683,"-68,87979-32,8683",3393,188.892
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81415,6,Residencial Norte,500071103,764,265,28,129,146,24,125,15,170,27,83,251,26,704,27,0,0,1,,,,-6.885.251,-328.683,"-68,85251-32,8683",3407,2.289.946
,Residencial urbano,Urbano,62725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-688.327,-3.286.829,"-68,8327-32,86829",3413,3.383.748
,Comercial,Altamente urbano,54007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-6.883.493,-3.287.753,"-68,83493-32,87753",7039,5.062.314
,Comercial,Altamente urbano,54007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-688.337,-3.287.875,"-68,8337-32,87875",7398,3.182.336
,Comercial,Altamente urbano,54007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-6.883.375,-3.287.988,"-68,83375-32,87988",7717,3.305.462
8va Seccion Aeroparque,Residencial urbano,Urbano,109.35,8,Aeroparque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-6.886.219,-3.286.832,"-68,86219-32,86832",3485,222.533
,Comercial,Altamente urbano,54007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-6.883.625,-3.287.971,"-68,83625-32,87971",7653,5.568.193
,Comercial,Altamente urbano,54007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-6.883.375,-3.287.986,"-68,83375-32,87986",7715,3.299.287
,Residencial urbano,Urbano,93218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-6.882.289,-3.286.916,"-68,82289-32,86916",3788,1.063.674
